wavelength,polarizability,Uncertainty
1614.49,-3006.22,130.87
1614.5,-3006.89,130.88
1614.51,-3007.57,130.9
1614.52,-3008.25,130.92
1614.53,-3008.93,130.93
1614.54,-3009.61,130.95
1614.55,-3010.29,130.97
1614.56,-3010.97,130.98
1614.57,-3011.65,131
1614.58,-3012.33,131.01
1614.59,-3013.01,131.03
1614.6,-3013.69,131.05
1614.61,-3014.37,131.06
1614.62,-3015.06,131.08
1614.63,-3015.74,131.1
1614.64,-3016.42,131.11
1614.65,-3017.1,131.13
1614.66,-3017.79,131.15
1614.67,-3018.47,131.16
1614.68,-3019.16,131.18
1614.69,-3019.84,131.2
1614.7,-3020.52,131.21
1614.71,-3021.21,131.23
1614.72,-3021.89,131.24
1614.73,-3022.58,131.26
1614.74,-3023.27,131.28
1614.75,-3023.95,131.29
1614.76,-3024.64,131.31
1614.77,-3025.33,131.33
1614.78,-3026.01,131.34
1614.79,-3026.7,131.36
1614.8,-3027.39,131.38
1614.81,-3028.08,131.39
1614.82,-3028.76,131.41
1614.83,-3029.45,131.43
1614.84,-3030.14,131.44
1614.85,-3030.83,131.46
1614.86,-3031.52,131.48
1614.87,-3032.21,131.49
1614.88,-3032.9,131.51
1614.89,-3033.59,131.53
1614.9,-3034.29,131.54
1614.91,-3034.98,131.56
1614.92,-3035.67,131.58
1614.93,-3036.36,131.59
1614.94,-3037.05,131.61
1614.95,-3037.75,131.63
1614.96,-3038.44,131.64
1614.97,-3039.13,131.66
1614.98,-3039.83,131.68
1614.99,-3040.52,131.7
1615,-3041.22,131.71
1615.01,-3041.91,131.73
1615.02,-3042.61,131.75
1615.03,-3043.3,131.76
1615.04,-3044,131.78
1615.05,-3044.69,131.8
1615.06,-3045.39,131.81
1615.07,-3046.09,131.83
1615.08,-3046.78,131.85
1615.09,-3047.48,131.86
1615.1,-3048.18,131.88
1615.11,-3048.88,131.9
1615.12,-3049.58,131.92
1615.13,-3050.28,131.93
1615.14,-3050.97,131.95
1615.15,-3051.67,131.97
1615.16,-3052.37,131.98
1615.17,-3053.07,132
1615.18,-3053.77,132.02
1615.19,-3054.48,132.03
1615.2,-3055.18,132.05
1615.21,-3055.88,132.07
1615.22,-3056.58,132.09
1615.23,-3057.28,132.1
1615.24,-3057.99,132.12
1615.25,-3058.69,132.14
1615.26,-3059.39,132.15
1615.27,-3060.1,132.17
1615.28,-3060.8,132.19
1615.29,-3061.5,132.21
1615.3,-3062.21,132.22
1615.31,-3062.91,132.24
1615.32,-3063.62,132.26
1615.33,-3064.33,132.27
1615.34,-3065.03,132.29
1615.35,-3065.74,132.31
1615.36,-3066.44,132.33
1615.37,-3067.15,132.34
1615.38,-3067.86,132.36
1615.39,-3068.57,132.38
1615.4,-3069.27,132.4
1615.41,-3069.98,132.41
1615.42,-3070.69,132.43
1615.43,-3071.4,132.45
1615.44,-3072.11,132.47
1615.45,-3072.82,132.48
1615.46,-3073.53,132.5
1615.47,-3074.24,132.52
1615.48,-3074.95,132.53
1615.49,-3075.66,132.55
1615.5,-3076.38,132.57
1615.51,-3077.09,132.59
1615.52,-3077.8,132.6
1615.53,-3078.51,132.62
1615.54,-3079.23,132.64
1615.55,-3079.94,132.66
1615.56,-3080.65,132.67
1615.57,-3081.37,132.69
1615.58,-3082.08,132.71
1615.59,-3082.8,132.73
1615.6,-3083.51,132.74
1615.61,-3084.23,132.76
1615.62,-3084.94,132.78
1615.63,-3085.66,132.8
1615.64,-3086.38,132.82
1615.65,-3087.09,132.83
1615.66,-3087.81,132.85
1615.67,-3088.53,132.87
1615.68,-3089.24,132.89
1615.69,-3089.96,132.9
1615.7,-3090.68,132.92
1615.71,-3091.4,132.94
1615.72,-3092.12,132.96
1615.73,-3092.84,132.97
1615.74,-3093.56,132.99
1615.75,-3094.28,133.01
1615.76,-3095,133.03
1615.77,-3095.72,133.05
1615.78,-3096.44,133.06
1615.79,-3097.17,133.08
1615.8,-3097.89,133.1
1615.81,-3098.61,133.12
1615.82,-3099.33,133.13
1615.83,-3100.06,133.15
1615.84,-3100.78,133.17
1615.85,-3101.5,133.19
1615.86,-3102.23,133.21
1615.87,-3102.95,133.22
1615.88,-3103.68,133.24
1615.89,-3104.4,133.26
1615.9,-3105.13,133.28
1615.91,-3105.86,133.3
1615.92,-3106.58,133.31
1615.93,-3107.31,133.33
1615.94,-3108.04,133.35
1615.95,-3108.76,133.37
1615.96,-3109.49,133.39
1615.97,-3110.22,133.4
1615.98,-3110.95,133.42
1615.99,-3111.68,133.44
1616,-3112.41,133.46
1616.01,-3113.14,133.48
1616.02,-3113.87,133.49
1616.03,-3114.6,133.51
1616.04,-3115.33,133.53
1616.05,-3116.06,133.55
1616.06,-3116.79,133.57
1616.07,-3117.52,133.59
1616.08,-3118.26,133.6
1616.09,-3118.99,133.62
1616.1,-3119.72,133.64
1616.11,-3120.45,133.66
1616.12,-3121.19,133.68
1616.13,-3121.92,133.7
1616.14,-3122.66,133.71
1616.15,-3123.39,133.73
1616.16,-3124.13,133.75
1616.17,-3124.86,133.77
1616.18,-3125.6,133.79
1616.19,-3126.33,133.8
1616.2,-3127.07,133.82
1616.21,-3127.81,133.84
1616.22,-3128.55,133.86
1616.23,-3129.28,133.88
1616.24,-3130.02,133.9
1616.25,-3130.76,133.92
1616.26,-3131.5,133.93
1616.27,-3132.24,133.95
1616.28,-3132.98,133.97
1616.29,-3133.72,133.99
1616.3,-3134.46,134.01
1616.31,-3135.2,134.03
1616.32,-3135.94,134.04
1616.33,-3136.68,134.06
1616.34,-3137.42,134.08
1616.35,-3138.17,134.1
1616.36,-3138.91,134.12
1616.37,-3139.65,134.14
1616.38,-3140.4,134.16
1616.39,-3141.14,134.17
1616.4,-3141.88,134.19
1616.41,-3142.63,134.21
1616.42,-3143.37,134.23
1616.43,-3144.12,134.25
1616.44,-3144.86,134.27
1616.45,-3145.61,134.29
1616.46,-3146.36,134.31
1616.47,-3147.1,134.32
1616.48,-3147.85,134.34
1616.49,-3148.6,134.36
1616.5,-3149.34,134.38
1616.51,-3150.09,134.4
1616.52,-3150.84,134.42
1616.53,-3151.59,134.44
1616.54,-3152.34,134.46
1616.55,-3153.09,134.47
1616.56,-3153.84,134.49
1616.57,-3154.59,134.51
1616.58,-3155.34,134.53
1616.59,-3156.09,134.55
1616.6,-3156.84,134.57
1616.61,-3157.6,134.59
1616.62,-3158.35,134.61
1616.63,-3159.1,134.63
1616.64,-3159.85,134.64
1616.65,-3160.61,134.66
1616.66,-3161.36,134.68
1616.67,-3162.12,134.7
1616.68,-3162.87,134.72
1616.69,-3163.63,134.74
1616.7,-3164.38,134.76
1616.71,-3165.14,134.78
1616.72,-3165.89,134.8
1616.73,-3166.65,134.82
1616.74,-3167.41,134.83
1616.75,-3168.17,134.85
1616.76,-3168.92,134.87
1616.77,-3169.68,134.89
1616.78,-3170.44,134.91
1616.79,-3171.2,134.93
1616.8,-3171.96,134.95
1616.81,-3172.72,134.97
1616.82,-3173.48,134.99
1616.83,-3174.24,135.01
1616.84,-3175,135.03
1616.85,-3175.76,135.05
1616.86,-3176.52,135.06
1616.87,-3177.28,135.08
1616.88,-3178.05,135.1
1616.89,-3178.81,135.12
1616.9,-3179.57,135.14
1616.91,-3180.34,135.16
1616.92,-3181.1,135.18
1616.93,-3181.86,135.2
1616.94,-3182.63,135.22
1616.95,-3183.39,135.24
1616.96,-3184.16,135.26
1616.97,-3184.93,135.28
1616.98,-3185.69,135.3
1616.99,-3186.46,135.32
1617,-3187.23,135.34
1617.01,-3187.99,135.35
1617.02,-3188.76,135.37
1617.03,-3189.53,135.39
1617.04,-3190.3,135.41
1617.05,-3191.07,135.43
1617.06,-3191.84,135.45
1617.07,-3192.61,135.47
1617.08,-3193.38,135.49
1617.09,-3194.15,135.51
1617.1,-3194.92,135.53
1617.11,-3195.69,135.55
1617.12,-3196.46,135.57
1617.13,-3197.24,135.59
1617.14,-3198.01,135.61
1617.15,-3198.78,135.63
1617.16,-3199.55,135.65
1617.17,-3200.33,135.67
1617.18,-3201.1,135.69
1617.19,-3201.88,135.71
1617.2,-3202.65,135.73
1617.21,-3203.43,135.75
1617.22,-3204.2,135.77
1617.23,-3204.98,135.79
1617.24,-3205.76,135.81
1617.25,-3206.53,135.83
1617.26,-3207.31,135.85
1617.27,-3208.09,135.87
1617.28,-3208.87,135.89
1617.29,-3209.65,135.91
1617.3,-3210.42,135.93
1617.31,-3211.2,135.95
1617.32,-3211.98,135.97
1617.33,-3212.76,135.99
1617.34,-3213.55,136.01
1617.35,-3214.33,136.03
1617.36,-3215.11,136.04
1617.37,-3215.89,136.06
1617.38,-3216.67,136.08
1617.39,-3217.45,136.1
1617.4,-3218.24,136.12
1617.41,-3219.02,136.15
1617.42,-3219.81,136.17
1617.43,-3220.59,136.19
1617.44,-3221.37,136.21
1617.45,-3222.16,136.23
1617.46,-3222.94,136.25
1617.47,-3223.73,136.27
1617.48,-3224.52,136.29
1617.49,-3225.3,136.31
1617.5,-3226.09,136.33
1617.51,-3226.88,136.35
1617.52,-3227.67,136.37
1617.53,-3228.46,136.39
1617.54,-3229.24,136.41
1617.55,-3230.03,136.43
1617.56,-3230.82,136.45
1617.57,-3231.61,136.47
1617.58,-3232.4,136.49
1617.59,-3233.19,136.51
1617.6,-3233.99,136.53
1617.61,-3234.78,136.55
1617.62,-3235.57,136.57
1617.63,-3236.36,136.59
1617.64,-3237.15,136.61
1617.65,-3237.95,136.63
1617.66,-3238.74,136.65
1617.67,-3239.54,136.67
1617.68,-3240.33,136.69
1617.69,-3241.13,136.71
1617.7,-3241.92,136.73
1617.71,-3242.72,136.75
1617.72,-3243.51,136.77
1617.73,-3244.31,136.79
1617.74,-3245.11,136.81
1617.75,-3245.9,136.84
1617.76,-3246.7,136.86
1617.77,-3247.5,136.88
1617.78,-3248.3,136.9
1617.79,-3249.1,136.92
1617.8,-3249.9,136.94
1617.81,-3250.7,136.96
1617.82,-3251.5,136.98
1617.83,-3252.3,137
1617.84,-3253.1,137.02
1617.85,-3253.9,137.04
1617.86,-3254.71,137.06
1617.87,-3255.51,137.08
1617.88,-3256.31,137.1
1617.89,-3257.11,137.12
1617.9,-3257.92,137.15
1617.91,-3258.72,137.17
1617.92,-3259.53,137.19
1617.93,-3260.33,137.21
1617.94,-3261.14,137.23
1617.95,-3261.94,137.25
1617.96,-3262.75,137.27
1617.97,-3263.56,137.29
1617.98,-3264.36,137.31
1617.99,-3265.17,137.33
1618,-3265.98,137.35
1618.01,-3266.79,137.37
1618.02,-3267.6,137.4
1618.03,-3268.41,137.42
1618.04,-3269.22,137.44
1618.05,-3270.03,137.46
1618.06,-3270.84,137.48
1618.07,-3271.65,137.5
1618.08,-3272.46,137.52
1618.09,-3273.27,137.54
1618.1,-3274.08,137.56
1618.11,-3274.9,137.58
1618.12,-3275.71,137.61
1618.13,-3276.52,137.63
1618.14,-3277.34,137.65
1618.15,-3278.15,137.67
1618.16,-3278.97,137.69
1618.17,-3279.78,137.71
1618.18,-3280.6,137.73
1618.19,-3281.42,137.75
1618.2,-3282.23,137.78
1618.21,-3283.05,137.8
1618.22,-3283.87,137.82
1618.23,-3284.68,137.84
1618.24,-3285.5,137.86
1618.25,-3286.32,137.88
1618.26,-3287.14,137.9
1618.27,-3287.96,137.92
1618.28,-3288.78,137.95
1618.29,-3289.6,137.97
1618.3,-3290.42,137.99
1618.31,-3291.24,138.01
1618.32,-3292.07,138.03
1618.33,-3292.89,138.05
1618.34,-3293.71,138.07
1618.35,-3294.53,138.1
1618.36,-3295.36,138.12
1618.37,-3296.18,138.14
1618.38,-3297.01,138.16
1618.39,-3297.83,138.18
1618.4,-3298.66,138.2
1618.41,-3299.48,138.22
1618.42,-3300.31,138.25
1618.43,-3301.14,138.27
1618.44,-3301.96,138.29
1618.45,-3302.79,138.31
1618.46,-3303.62,138.33
1618.47,-3304.45,138.35
1618.48,-3305.28,138.38
1618.49,-3306.11,138.4
1618.5,-3306.94,138.42
1618.51,-3307.77,138.44
1618.52,-3308.6,138.46
1618.53,-3309.43,138.48
1618.54,-3310.26,138.51
1618.55,-3311.09,138.53
1618.56,-3311.93,138.55
1618.57,-3312.76,138.57
1618.58,-3313.59,138.59
1618.59,-3314.43,138.62
1618.6,-3315.26,138.64
1618.61,-3316.09,138.66
1618.62,-3316.93,138.68
1618.63,-3317.77,138.7
1618.64,-3318.6,138.73
1618.65,-3319.44,138.75
1618.66,-3320.28,138.77
1618.67,-3321.11,138.79
1618.68,-3321.95,138.81
1618.69,-3322.79,138.84
1618.7,-3323.63,138.86
1618.71,-3324.47,138.88
1618.72,-3325.31,138.9
1618.73,-3326.15,138.92
1618.74,-3326.99,138.95
1618.75,-3327.83,138.97
1618.76,-3328.67,138.99
1618.77,-3329.51,139.01
1618.78,-3330.36,139.03
1618.79,-3331.2,139.06
1618.8,-3332.04,139.08
1618.81,-3332.89,139.1
1618.82,-3333.73,139.12
1618.83,-3334.57,139.15
1618.84,-3335.42,139.17
1618.85,-3336.27,139.19
1618.86,-3337.11,139.21
1618.87,-3337.96,139.23
1618.88,-3338.81,139.26
1618.89,-3339.65,139.28
1618.9,-3340.5,139.3
1618.91,-3341.35,139.32
1618.92,-3342.2,139.35
1618.93,-3343.05,139.37
1618.94,-3343.9,139.39
1618.95,-3344.75,139.41
1618.96,-3345.6,139.44
1618.97,-3346.45,139.46
1618.98,-3347.3,139.48
1618.99,-3348.15,139.5
1619,-3349.01,139.53
1619.01,-3349.86,139.55
1619.02,-3350.71,139.57
1619.03,-3351.57,139.59
1619.04,-3352.42,139.62
1619.05,-3353.28,139.64
1619.06,-3354.13,139.66
1619.07,-3354.99,139.68
1619.08,-3355.84,139.71
1619.09,-3356.7,139.73
1619.1,-3357.56,139.75
1619.11,-3358.42,139.78
1619.12,-3359.27,139.8
1619.13,-3360.13,139.82
1619.14,-3360.99,139.84
1619.15,-3361.85,139.87
1619.16,-3362.71,139.89
1619.17,-3363.57,139.91
1619.18,-3364.43,139.93
1619.19,-3365.3,139.96
1619.2,-3366.16,139.98
1619.21,-3367.02,140
1619.22,-3367.88,140.03
1619.23,-3368.75,140.05
1619.24,-3369.61,140.07
1619.25,-3370.48,140.1
1619.26,-3371.34,140.12
1619.27,-3372.21,140.14
1619.28,-3373.07,140.16
1619.29,-3373.94,140.19
1619.3,-3374.8,140.21
1619.31,-3375.67,140.23
1619.32,-3376.54,140.26
1619.33,-3377.41,140.28
1619.34,-3378.28,140.3
1619.35,-3379.15,140.33
1619.36,-3380.01,140.35
1619.37,-3380.88,140.37
1619.38,-3381.76,140.4
1619.39,-3382.63,140.42
1619.4,-3383.5,140.44
1619.41,-3384.37,140.46
1619.42,-3385.24,140.49
1619.43,-3386.12,140.51
1619.44,-3386.99,140.53
1619.45,-3387.86,140.56
1619.46,-3388.74,140.58
1619.47,-3389.61,140.6
1619.48,-3390.49,140.63
1619.49,-3391.36,140.65
1619.5,-3392.24,140.67
1619.51,-3393.12,140.7
1619.52,-3393.99,140.72
1619.53,-3394.87,140.74
1619.54,-3395.75,140.77
1619.55,-3396.63,140.79
1619.56,-3397.51,140.82
1619.57,-3398.39,140.84
1619.58,-3399.27,140.86
1619.59,-3400.15,140.89
1619.6,-3401.03,140.91
1619.61,-3401.91,140.93
1619.62,-3402.79,140.96
1619.63,-3403.68,140.98
1619.64,-3404.56,141
1619.65,-3405.44,141.03
1619.66,-3406.33,141.05
1619.67,-3407.21,141.08
1619.68,-3408.1,141.1
1619.69,-3408.98,141.12
1619.7,-3409.87,141.15
1619.71,-3410.76,141.17
1619.72,-3411.64,141.19
1619.73,-3412.53,141.22
1619.74,-3413.42,141.24
1619.75,-3414.31,141.27
1619.76,-3415.2,141.29
1619.77,-3416.09,141.31
1619.78,-3416.98,141.34
1619.79,-3417.87,141.36
1619.8,-3418.76,141.38
1619.81,-3419.65,141.41
1619.82,-3420.54,141.43
1619.83,-3421.44,141.46
1619.84,-3422.33,141.48
1619.85,-3423.22,141.5
1619.86,-3424.12,141.53
1619.87,-3425.01,141.55
1619.88,-3425.91,141.58
1619.89,-3426.8,141.6
1619.9,-3427.7,141.63
1619.91,-3428.59,141.65
1619.92,-3429.49,141.67
1619.93,-3430.39,141.7
1619.94,-3431.29,141.72
1619.95,-3432.19,141.75
1619.96,-3433.09,141.77
1619.97,-3433.99,141.79
1619.98,-3434.89,141.82
1619.99,-3435.79,141.84
1620,-3436.69,141.87
1620.01,-3437.59,141.89
1620.02,-3438.49,141.92
1620.03,-3439.39,141.94
1620.04,-3440.3,141.96
1620.05,-3441.2,141.99
1620.06,-3442.11,142.01
1620.07,-3443.01,142.04
1620.08,-3443.92,142.06
1620.09,-3444.82,142.09
1620.1,-3445.73,142.11
1620.11,-3446.63,142.14
1620.12,-3447.54,142.16
1620.13,-3448.45,142.18
1620.14,-3449.36,142.21
1620.15,-3450.27,142.23
1620.16,-3451.18,142.26
1620.17,-3452.09,142.28
1620.18,-3453,142.31
1620.19,-3453.91,142.33
1620.2,-3454.82,142.36
1620.21,-3455.73,142.38
1620.22,-3456.64,142.41
1620.23,-3457.56,142.43
1620.24,-3458.47,142.46
1620.25,-3459.38,142.48
1620.26,-3460.3,142.51
1620.27,-3461.21,142.53
1620.28,-3462.13,142.56
1620.29,-3463.04,142.58
1620.3,-3463.96,142.6
1620.31,-3464.88,142.63
1620.32,-3465.8,142.65
1620.33,-3466.71,142.68
1620.34,-3467.63,142.7
1620.35,-3468.55,142.73
1620.36,-3469.47,142.75
1620.37,-3470.39,142.78
1620.38,-3471.31,142.8
1620.39,-3472.23,142.83
1620.4,-3473.16,142.85
1620.41,-3474.08,142.88
1620.42,-3475,142.9
1620.43,-3475.93,142.93
1620.44,-3476.85,142.95
1620.45,-3477.77,142.98
1620.46,-3478.7,143.01
1620.47,-3479.62,143.03
1620.48,-3480.55,143.06
1620.49,-3481.48,143.08
1620.5,-3482.4,143.11
1620.51,-3483.33,143.13
1620.52,-3484.26,143.16
1620.53,-3485.19,143.18
1620.54,-3486.12,143.21
1620.55,-3487.05,143.23
1620.56,-3487.98,143.26
1620.57,-3488.91,143.28
1620.58,-3489.84,143.31
1620.59,-3490.77,143.33
1620.6,-3491.7,143.36
1620.61,-3492.64,143.39
1620.62,-3493.57,143.41
1620.63,-3494.51,143.44
1620.64,-3495.44,143.46
1620.65,-3496.37,143.49
1620.66,-3497.31,143.51
1620.67,-3498.25,143.54
1620.68,-3499.18,143.56
1620.69,-3500.12,143.59
1620.7,-3501.06,143.62
1620.71,-3502,143.64
1620.72,-3502.94,143.67
1620.73,-3503.88,143.69
1620.74,-3504.82,143.72
1620.75,-3505.76,143.74
1620.76,-3506.7,143.77
1620.77,-3507.64,143.8
1620.78,-3508.58,143.82
1620.79,-3509.52,143.85
1620.8,-3510.47,143.87
1620.81,-3511.41,143.9
1620.82,-3512.36,143.92
1620.83,-3513.3,143.95
1620.84,-3514.25,143.98
1620.85,-3515.19,144
1620.86,-3516.14,144.03
1620.87,-3517.09,144.05
1620.88,-3518.03,144.08
1620.89,-3518.98,144.11
1620.9,-3519.93,144.13
1620.91,-3520.88,144.16
1620.92,-3521.83,144.18
1620.93,-3522.78,144.21
1620.94,-3523.73,144.24
1620.95,-3524.68,144.26
1620.96,-3525.63,144.29
1620.97,-3526.59,144.31
1620.98,-3527.54,144.34
1620.99,-3528.49,144.37
1621,-3529.45,144.39
1621.01,-3530.4,144.42
1621.02,-3531.36,144.45
1621.03,-3532.31,144.47
1621.04,-3533.27,144.5
1621.05,-3534.23,144.52
1621.06,-3535.18,144.55
1621.07,-3536.14,144.58
1621.08,-3537.1,144.6
1621.09,-3538.06,144.63
1621.1,-3539.02,144.66
1621.11,-3539.98,144.68
1621.12,-3540.94,144.71
1621.13,-3541.9,144.74
1621.14,-3542.87,144.76
1621.15,-3543.83,144.79
1621.16,-3544.79,144.82
1621.17,-3545.76,144.84
1621.18,-3546.72,144.87
1621.19,-3547.68,144.9
1621.2,-3548.65,144.92
1621.21,-3549.62,144.95
1621.22,-3550.58,144.98
1621.23,-3551.55,145
1621.24,-3552.52,145.03
1621.25,-3553.49,145.06
1621.26,-3554.45,145.08
1621.27,-3555.42,145.11
1621.28,-3556.39,145.14
1621.29,-3557.36,145.16
1621.3,-3558.34,145.19
1621.31,-3559.31,145.22
1621.32,-3560.28,145.24
1621.33,-3561.25,145.27
1621.34,-3562.23,145.3
1621.35,-3563.2,145.32
1621.36,-3564.17,145.35
1621.37,-3565.15,145.38
1621.38,-3566.13,145.41
1621.39,-3567.1,145.43
1621.4,-3568.08,145.46
1621.41,-3569.06,145.49
1621.42,-3570.03,145.51
1621.43,-3571.01,145.54
1621.44,-3571.99,145.57
1621.45,-3572.97,145.59
1621.46,-3573.95,145.62
1621.47,-3574.93,145.65
1621.48,-3575.91,145.68
1621.49,-3576.9,145.7
1621.5,-3577.88,145.73
1621.51,-3578.86,145.76
1621.52,-3579.85,145.79
1621.53,-3580.83,145.81
1621.54,-3581.82,145.84
1621.55,-3582.8,145.87
1621.56,-3583.79,145.9
1621.57,-3584.77,145.92
1621.58,-3585.76,145.95
1621.59,-3586.75,145.98
1621.6,-3587.74,146
1621.61,-3588.73,146.03
1621.62,-3589.72,146.06
1621.63,-3590.71,146.09
1621.64,-3591.7,146.12
1621.65,-3592.69,146.14
1621.66,-3593.68,146.17
1621.67,-3594.67,146.2
1621.68,-3595.67,146.23
1621.69,-3596.66,146.25
1621.7,-3597.66,146.28
1621.71,-3598.65,146.31
1621.72,-3599.65,146.34
1621.73,-3600.64,146.36
1621.74,-3601.64,146.39
1621.75,-3602.64,146.42
1621.76,-3603.63,146.45
1621.77,-3604.63,146.48
1621.78,-3605.63,146.5
1621.79,-3606.63,146.53
1621.8,-3607.63,146.56
1621.81,-3608.63,146.59
1621.82,-3609.63,146.62
1621.83,-3610.64,146.64
1621.84,-3611.64,146.67
1621.85,-3612.64,146.7
1621.86,-3613.65,146.73
1621.87,-3614.65,146.76
1621.88,-3615.66,146.78
1621.89,-3616.66,146.81
1621.9,-3617.67,146.84
1621.91,-3618.68,146.87
1621.92,-3619.68,146.9
1621.93,-3620.69,146.92
1621.94,-3621.7,146.95
1621.95,-3622.71,146.98
1621.96,-3623.72,147.01
1621.97,-3624.73,147.04
1621.98,-3625.74,147.07
1621.99,-3626.75,147.09
1622,-3627.77,147.12
1622.01,-3628.78,147.15
1622.02,-3629.79,147.18
1622.03,-3630.81,147.21
1622.04,-3631.82,147.24
1622.05,-3632.84,147.26
1622.06,-3633.85,147.29
1622.07,-3634.87,147.32
1622.08,-3635.89,147.35
1622.09,-3636.9,147.38
1622.1,-3637.92,147.41
1622.11,-3638.94,147.44
1622.12,-3639.96,147.46
1622.13,-3640.98,147.49
1622.14,-3642,147.52
1622.15,-3643.03,147.55
1622.16,-3644.05,147.58
1622.17,-3645.07,147.61
1622.18,-3646.09,147.64
1622.19,-3647.12,147.67
1622.2,-3648.14,147.69
1622.21,-3649.17,147.72
1622.22,-3650.19,147.75
1622.23,-3651.22,147.78
1622.24,-3652.25,147.81
1622.25,-3653.28,147.84
1622.26,-3654.3,147.87
1622.27,-3655.33,147.9
1622.28,-3656.36,147.93
1622.29,-3657.39,147.95
1622.3,-3658.42,147.98
1622.31,-3659.46,148.01
1622.32,-3660.49,148.04
1622.33,-3661.52,148.07
1622.34,-3662.55,148.1
1622.35,-3663.59,148.13
1622.36,-3664.62,148.16
1622.37,-3665.66,148.19
1622.38,-3666.69,148.22
1622.39,-3667.73,148.25
1622.4,-3668.77,148.27
1622.41,-3669.81,148.3
1622.42,-3670.84,148.33
1622.43,-3671.88,148.36
1622.44,-3672.92,148.39
1622.45,-3673.96,148.42
1622.46,-3675,148.45
1622.47,-3676.05,148.48
1622.48,-3677.09,148.51
1622.49,-3678.13,148.54
1622.5,-3679.17,148.57
1622.51,-3680.22,148.6
1622.52,-3681.26,148.63
1622.53,-3682.31,148.66
1622.54,-3683.36,148.69
1622.55,-3684.4,148.72
1622.56,-3685.45,148.75
1622.57,-3686.5,148.78
1622.58,-3687.55,148.81
1622.59,-3688.6,148.84
1622.6,-3689.65,148.87
1622.61,-3690.7,148.89
1622.62,-3691.75,148.92
1622.63,-3692.8,148.95
1622.64,-3693.85,148.98
1622.65,-3694.91,149.01
1622.66,-3695.96,149.04
1622.67,-3697.01,149.07
1622.68,-3698.07,149.1
1622.69,-3699.13,149.13
1622.7,-3700.18,149.16
1622.71,-3701.24,149.19
1622.72,-3702.3,149.22
1622.73,-3703.36,149.25
1622.74,-3704.41,149.28
1622.75,-3705.47,149.31
1622.76,-3706.53,149.34
1622.77,-3707.6,149.37
1622.78,-3708.66,149.4
1622.79,-3709.72,149.43
1622.8,-3710.78,149.46
1622.81,-3711.85,149.5
1622.82,-3712.91,149.53
1622.83,-3713.98,149.56
1622.84,-3715.04,149.59
1622.85,-3716.11,149.62
1622.86,-3717.17,149.65
1622.87,-3718.24,149.68
1622.88,-3719.31,149.71
1622.89,-3720.38,149.74
1622.9,-3721.45,149.77
1622.91,-3722.52,149.8
1622.92,-3723.59,149.83
1622.93,-3724.66,149.86
1622.94,-3725.73,149.89
1622.95,-3726.81,149.92
1622.96,-3727.88,149.95
1622.97,-3728.95,149.98
1622.98,-3730.03,150.01
1622.99,-3731.11,150.04
1623,-3732.18,150.07
1623.01,-3733.26,150.11
1623.02,-3734.34,150.14
1623.03,-3735.41,150.17
1623.04,-3736.49,150.2
1623.05,-3737.57,150.23
1623.06,-3738.65,150.26
1623.07,-3739.73,150.29
1623.08,-3740.82,150.32
1623.09,-3741.9,150.35
1623.1,-3742.98,150.38
1623.11,-3744.07,150.41
1623.12,-3745.15,150.44
1623.13,-3746.23,150.48
1623.14,-3747.32,150.51
1623.15,-3748.41,150.54
1623.16,-3749.49,150.57
1623.17,-3750.58,150.6
1623.18,-3751.67,150.63
1623.19,-3752.76,150.66
1623.2,-3753.85,150.69
1623.21,-3754.94,150.72
1623.22,-3756.03,150.76
1623.23,-3757.12,150.79
1623.24,-3758.22,150.82
1623.25,-3759.31,150.85
1623.26,-3760.4,150.88
1623.27,-3761.5,150.91
1623.28,-3762.59,150.94
1623.29,-3763.69,150.98
1623.3,-3764.79,151.01
1623.31,-3765.88,151.04
1623.32,-3766.98,151.07
1623.33,-3768.08,151.1
1623.34,-3769.18,151.13
1623.35,-3770.28,151.16
1623.36,-3771.38,151.2
1623.37,-3772.48,151.23
1623.38,-3773.58,151.26
1623.39,-3774.69,151.29
1623.4,-3775.79,151.32
1623.41,-3776.89,151.35
1623.42,-3778,151.39
1623.43,-3779.11,151.42
1623.44,-3780.21,151.45
1623.45,-3781.32,151.48
1623.46,-3782.43,151.51
1623.47,-3783.54,151.55
1623.48,-3784.64,151.58
1623.49,-3785.75,151.61
1623.5,-3786.87,151.64
1623.51,-3787.98,151.67
1623.52,-3789.09,151.71
1623.53,-3790.2,151.74
1623.54,-3791.31,151.77
1623.55,-3792.43,151.8
1623.56,-3793.54,151.83
1623.57,-3794.66,151.87
1623.58,-3795.78,151.9
1623.59,-3796.89,151.93
1623.6,-3798.01,151.96
1623.61,-3799.13,151.99
1623.62,-3800.25,152.03
1623.63,-3801.37,152.06
1623.64,-3802.49,152.09
1623.65,-3803.61,152.12
1623.66,-3804.73,152.16
1623.67,-3805.85,152.19
1623.68,-3806.98,152.22
1623.69,-3808.1,152.25
1623.7,-3809.23,152.29
1623.71,-3810.35,152.32
1623.72,-3811.48,152.35
1623.73,-3812.61,152.38
1623.74,-3813.73,152.42
1623.75,-3814.86,152.45
1623.76,-3815.99,152.48
1623.77,-3817.12,152.51
1623.78,-3818.25,152.55
1623.79,-3819.38,152.58
1623.8,-3820.51,152.61
1623.81,-3821.65,152.65
1623.82,-3822.78,152.68
1623.83,-3823.92,152.71
