wavelength,polarizability,Uncertainty
1219.69,-904.45,10.87
1219.7,-904.52,10.87
1219.71,-904.58,10.87
1219.72,-904.65,10.87
1219.73,-904.71,10.87
1219.74,-904.78,10.87
1219.75,-904.85,10.87
1219.76,-904.91,10.87
1219.77,-904.98,10.87
1219.78,-905.04,10.87
1219.79,-905.11,10.87
1219.8,-905.17,10.87
1219.81,-905.24,10.87
1219.82,-905.31,10.87
1219.83,-905.37,10.87
1219.84,-905.44,10.87
1219.85,-905.5,10.87
1219.86,-905.57,10.87
1219.87,-905.63,10.87
1219.88,-905.7,10.87
1219.89,-905.77,10.87
1219.9,-905.83,10.87
1219.91,-905.9,10.87
1219.92,-905.96,10.87
1219.93,-906.03,10.87
1219.94,-906.1,10.87
1219.95,-906.16,10.87
1219.96,-906.23,10.87
1219.97,-906.29,10.87
1219.98,-906.36,10.87
1219.99,-906.43,10.87
1220,-906.49,10.87
1220.01,-906.56,10.87
1220.02,-906.62,10.87
1220.03,-906.69,10.87
1220.04,-906.76,10.87
1220.05,-906.82,10.87
1220.06,-906.89,10.87
1220.07,-906.95,10.87
1220.08,-907.02,10.87
1220.09,-907.09,10.87
1220.1,-907.15,10.87
1220.11,-907.22,10.87
1220.12,-907.28,10.87
1220.13,-907.35,10.87
1220.14,-907.42,10.87
1220.15,-907.48,10.87
1220.16,-907.55,10.87
1220.17,-907.61,10.87
1220.18,-907.68,10.87
1220.19,-907.75,10.87
1220.2,-907.81,10.87
1220.21,-907.88,10.87
1220.22,-907.94,10.87
1220.23,-908.01,10.87
1220.24,-908.08,10.87
1220.25,-908.14,10.87
1220.26,-908.21,10.87
1220.27,-908.28,10.87
1220.28,-908.34,10.87
1220.29,-908.41,10.87
1220.3,-908.47,10.87
1220.31,-908.54,10.87
1220.32,-908.61,10.87
1220.33,-908.67,10.87
1220.34,-908.74,10.87
1220.35,-908.81,10.87
1220.36,-908.87,10.87
1220.37,-908.94,10.87
1220.38,-909,10.87
1220.39,-909.07,10.87
1220.4,-909.14,10.87
1220.41,-909.2,10.87
1220.42,-909.27,10.87
1220.43,-909.34,10.87
1220.44,-909.4,10.87
1220.45,-909.47,10.87
1220.46,-909.53,10.87
1220.47,-909.6,10.87
1220.48,-909.67,10.87
1220.49,-909.73,10.87
1220.5,-909.8,10.87
1220.51,-909.87,10.87
1220.52,-909.93,10.87
1220.53,-910,10.87
1220.54,-910.07,10.87
1220.55,-910.13,10.87
1220.56,-910.2,10.87
1220.57,-910.27,10.87
1220.58,-910.33,10.87
1220.59,-910.4,10.87
1220.6,-910.46,10.87
1220.61,-910.53,10.87
1220.62,-910.6,10.87
1220.63,-910.66,10.87
1220.64,-910.73,10.87
1220.65,-910.8,10.87
1220.66,-910.86,10.87
1220.67,-910.93,10.87
1220.68,-911,10.87
1220.69,-911.06,10.87
1220.7,-911.13,10.87
1220.71,-911.2,10.87
1220.72,-911.26,10.87
1220.73,-911.33,10.87
1220.74,-911.4,10.87
1220.75,-911.46,10.87
1220.76,-911.53,10.87
1220.77,-911.6,10.87
1220.78,-911.66,10.87
1220.79,-911.73,10.87
1220.8,-911.8,10.87
1220.81,-911.86,10.87
1220.82,-911.93,10.87
1220.83,-912,10.87
1220.84,-912.06,10.87
1220.85,-912.13,10.87
1220.86,-912.2,10.87
1220.87,-912.26,10.87
1220.88,-912.33,10.87
1220.89,-912.4,10.87
1220.9,-912.46,10.87
1220.91,-912.53,10.87
1220.92,-912.6,10.87
1220.93,-912.66,10.87
1220.94,-912.73,10.87
1220.95,-912.8,10.87
1220.96,-912.86,10.87
1220.97,-912.93,10.87
1220.98,-913,10.87
1220.99,-913.07,10.87
1221,-913.13,10.87
1221.01,-913.2,10.87
1221.02,-913.27,10.87
1221.03,-913.33,10.88
1221.04,-913.4,10.88
1221.05,-913.47,10.88
1221.06,-913.53,10.88
1221.07,-913.6,10.88
1221.08,-913.67,10.88
1221.09,-913.73,10.88
1221.1,-913.8,10.88
1221.11,-913.87,10.88
1221.12,-913.94,10.88
1221.13,-914,10.88
1221.14,-914.07,10.88
1221.15,-914.14,10.88
1221.16,-914.2,10.88
1221.17,-914.27,10.88
1221.18,-914.34,10.88
1221.19,-914.4,10.88
1221.2,-914.47,10.88
1221.21,-914.54,10.88
1221.22,-914.61,10.88
1221.23,-914.67,10.88
1221.24,-914.74,10.88
1221.25,-914.81,10.88
1221.26,-914.87,10.88
1221.27,-914.94,10.88
1221.28,-915.01,10.88
1221.29,-915.08,10.88
1221.3,-915.14,10.88
1221.31,-915.21,10.88
1221.32,-915.28,10.88
1221.33,-915.34,10.88
1221.34,-915.41,10.88
1221.35,-915.48,10.88
1221.36,-915.55,10.88
1221.37,-915.61,10.88
1221.38,-915.68,10.88
1221.39,-915.75,10.88
1221.4,-915.81,10.88
1221.41,-915.88,10.88
1221.42,-915.95,10.88
1221.43,-916.02,10.88
1221.44,-916.08,10.88
1221.45,-916.15,10.88
1221.46,-916.22,10.88
1221.47,-916.29,10.88
1221.48,-916.35,10.88
1221.49,-916.42,10.88
1221.5,-916.49,10.88
1221.51,-916.55,10.88
1221.52,-916.62,10.88
1221.53,-916.69,10.88
1221.54,-916.76,10.88
1221.55,-916.82,10.88
1221.56,-916.89,10.88
1221.57,-916.96,10.88
1221.58,-917.03,10.88
1221.59,-917.09,10.88
1221.6,-917.16,10.88
1221.61,-917.23,10.88
1221.62,-917.3,10.88
1221.63,-917.36,10.88
1221.64,-917.43,10.88
1221.65,-917.5,10.88
1221.66,-917.57,10.88
1221.67,-917.63,10.88
1221.68,-917.7,10.88
1221.69,-917.77,10.88
1221.7,-917.84,10.88
1221.71,-917.9,10.88
1221.72,-917.97,10.88
1221.73,-918.04,10.88
1221.74,-918.11,10.88
1221.75,-918.17,10.88
1221.76,-918.24,10.88
1221.77,-918.31,10.88
1221.78,-918.38,10.88
1221.79,-918.44,10.88
1221.8,-918.51,10.88
1221.81,-918.58,10.88
1221.82,-918.65,10.88
1221.83,-918.71,10.88
1221.84,-918.78,10.88
1221.85,-918.85,10.88
1221.86,-918.92,10.88
1221.87,-918.99,10.88
1221.88,-919.05,10.88
1221.89,-919.12,10.88
1221.9,-919.19,10.88
1221.91,-919.26,10.88
1221.92,-919.32,10.88
1221.93,-919.39,10.88
1221.94,-919.46,10.88
1221.95,-919.53,10.88
1221.96,-919.6,10.88
1221.97,-919.66,10.88
1221.98,-919.73,10.88
1221.99,-919.8,10.88
1222,-919.87,10.88
1222.01,-919.93,10.88
1222.02,-920,10.88
1222.03,-920.07,10.88
1222.04,-920.14,10.88
1222.05,-920.21,10.88
1222.06,-920.27,10.88
1222.07,-920.34,10.88
1222.08,-920.41,10.88
1222.09,-920.48,10.88
1222.1,-920.54,10.88
1222.11,-920.61,10.88
1222.12,-920.68,10.88
1222.13,-920.75,10.88
1222.14,-920.82,10.88
1222.15,-920.88,10.88
1222.16,-920.95,10.88
1222.17,-921.02,10.88
1222.18,-921.09,10.88
1222.19,-921.16,10.88
1222.2,-921.22,10.88
1222.21,-921.29,10.88
1222.22,-921.36,10.88
1222.23,-921.43,10.88
1222.24,-921.5,10.88
1222.25,-921.56,10.88
1222.26,-921.63,10.88
1222.27,-921.7,10.88
1222.28,-921.77,10.88
1222.29,-921.84,10.88
1222.3,-921.91,10.88
1222.31,-921.97,10.88
1222.32,-922.04,10.88
1222.33,-922.11,10.88
1222.34,-922.18,10.88
1222.35,-922.25,10.88
1222.36,-922.31,10.88
1222.37,-922.38,10.88
1222.38,-922.45,10.88
1222.39,-922.52,10.88
1222.4,-922.59,10.88
1222.41,-922.65,10.88
1222.42,-922.72,10.88
1222.43,-922.79,10.88
1222.44,-922.86,10.88
1222.45,-922.93,10.88
1222.46,-923,10.88
1222.47,-923.06,10.88
1222.48,-923.13,10.88
1222.49,-923.2,10.88
1222.5,-923.27,10.88
1222.51,-923.34,10.88
1222.52,-923.41,10.88
1222.53,-923.47,10.88
1222.54,-923.54,10.88
1222.55,-923.61,10.88
1222.56,-923.68,10.88
1222.57,-923.75,10.89
1222.58,-923.82,10.89
1222.59,-923.88,10.89
1222.6,-923.95,10.89
1222.61,-924.02,10.89
1222.62,-924.09,10.89
1222.63,-924.16,10.89
1222.64,-924.23,10.89
1222.65,-924.29,10.89
1222.66,-924.36,10.89
1222.67,-924.43,10.89
1222.68,-924.5,10.89
1222.69,-924.57,10.89
1222.7,-924.64,10.89
1222.71,-924.71,10.89
1222.72,-924.77,10.89
1222.73,-924.84,10.89
1222.74,-924.91,10.89
1222.75,-924.98,10.89
1222.76,-925.05,10.89
1222.77,-925.12,10.89
1222.78,-925.19,10.89
1222.79,-925.25,10.89
1222.8,-925.32,10.89
1222.81,-925.39,10.89
1222.82,-925.46,10.89
1222.83,-925.53,10.89
1222.84,-925.6,10.89
1222.85,-925.67,10.89
1222.86,-925.73,10.89
1222.87,-925.8,10.89
1222.88,-925.87,10.89
1222.89,-925.94,10.89
1222.9,-926.01,10.89
1222.91,-926.08,10.89
1222.92,-926.15,10.89
1222.93,-926.21,10.89
1222.94,-926.28,10.89
1222.95,-926.35,10.89
1222.96,-926.42,10.89
1222.97,-926.49,10.89
1222.98,-926.56,10.89
1222.99,-926.63,10.89
1223,-926.7,10.89
1223.01,-926.76,10.89
1223.02,-926.83,10.89
1223.03,-926.9,10.89
1223.04,-926.97,10.89
1223.05,-927.04,10.89
1223.06,-927.11,10.89
1223.07,-927.18,10.89
1223.08,-927.25,10.89
1223.09,-927.32,10.89
1223.1,-927.38,10.89
1223.11,-927.45,10.89
1223.12,-927.52,10.89
1223.13,-927.59,10.89
1223.14,-927.66,10.89
1223.15,-927.73,10.89
1223.16,-927.8,10.89
1223.17,-927.87,10.89
1223.18,-927.94,10.89
1223.19,-928,10.89
1223.2,-928.07,10.89
1223.21,-928.14,10.89
1223.22,-928.21,10.89
1223.23,-928.28,10.89
1223.24,-928.35,10.89
1223.25,-928.42,10.89
1223.26,-928.49,10.89
1223.27,-928.56,10.89
1223.28,-928.63,10.89
1223.29,-928.69,10.89
1223.3,-928.76,10.89
1223.31,-928.83,10.89
1223.32,-928.9,10.89
1223.33,-928.97,10.89
1223.34,-929.04,10.89
1223.35,-929.11,10.89
1223.36,-929.18,10.89
1223.37,-929.25,10.89
1223.38,-929.32,10.89
1223.39,-929.39,10.89
1223.4,-929.46,10.89
1223.41,-929.52,10.89
1223.42,-929.59,10.89
1223.43,-929.66,10.89
1223.44,-929.73,10.89
1223.45,-929.8,10.89
1223.46,-929.87,10.89
1223.47,-929.94,10.89
1223.48,-930.01,10.89
1223.49,-930.08,10.89
1223.5,-930.15,10.89
1223.51,-930.22,10.89
1223.52,-930.29,10.89
1223.53,-930.36,10.89
1223.54,-930.42,10.89
1223.55,-930.49,10.89
1223.56,-930.56,10.89
1223.57,-930.63,10.89
1223.58,-930.7,10.89
1223.59,-930.77,10.89
1223.6,-930.84,10.89
1223.61,-930.91,10.89
1223.62,-930.98,10.89
1223.63,-931.05,10.89
1223.64,-931.12,10.89
1223.65,-931.19,10.89
1223.66,-931.26,10.89
1223.67,-931.33,10.89
1223.68,-931.4,10.89
1223.69,-931.47,10.89
1223.7,-931.53,10.89
1223.71,-931.6,10.89
1223.72,-931.67,10.89
1223.73,-931.74,10.89
1223.74,-931.81,10.89
1223.75,-931.88,10.89
1223.76,-931.95,10.89
1223.77,-932.02,10.89
1223.78,-932.09,10.89
1223.79,-932.16,10.89
1223.8,-932.23,10.89
1223.81,-932.3,10.89
1223.82,-932.37,10.89
1223.83,-932.44,10.89
1223.84,-932.51,10.89
1223.85,-932.58,10.89
1223.86,-932.65,10.89
1223.87,-932.72,10.89
1223.88,-932.79,10.89
1223.89,-932.86,10.89
1223.9,-932.93,10.89
1223.91,-933,10.89
1223.92,-933.07,10.89
1223.93,-933.14,10.89
1223.94,-933.2,10.89
1223.95,-933.27,10.89
1223.96,-933.34,10.89
1223.97,-933.41,10.89
1223.98,-933.48,10.89
1223.99,-933.55,10.89
1224,-933.62,10.89
1224.01,-933.69,10.9
1224.02,-933.76,10.9
1224.03,-933.83,10.9
1224.04,-933.9,10.9
1224.05,-933.97,10.9
1224.06,-934.04,10.9
1224.07,-934.11,10.9
1224.08,-934.18,10.9
1224.09,-934.25,10.9
1224.1,-934.32,10.9
1224.11,-934.39,10.9
1224.12,-934.46,10.9
1224.13,-934.53,10.9
1224.14,-934.6,10.9
1224.15,-934.67,10.9
1224.16,-934.74,10.9
1224.17,-934.81,10.9
1224.18,-934.88,10.9
1224.19,-934.95,10.9
1224.2,-935.02,10.9
1224.21,-935.09,10.9
1224.22,-935.16,10.9
1224.23,-935.23,10.9
1224.24,-935.3,10.9
1224.25,-935.37,10.9
1224.26,-935.44,10.9
1224.27,-935.51,10.9
1224.28,-935.58,10.9
1224.29,-935.65,10.9
1224.3,-935.72,10.9
1224.31,-935.79,10.9
1224.32,-935.86,10.9
1224.33,-935.93,10.9
1224.34,-936,10.9
1224.35,-936.07,10.9
1224.36,-936.14,10.9
1224.37,-936.21,10.9
1224.38,-936.28,10.9
1224.39,-936.35,10.9
1224.4,-936.42,10.9
1224.41,-936.49,10.9
1224.42,-936.56,10.9
1224.43,-936.63,10.9
1224.44,-936.7,10.9
1224.45,-936.77,10.9
1224.46,-936.84,10.9
1224.47,-936.91,10.9
1224.48,-936.98,10.9
1224.49,-937.05,10.9
1224.5,-937.12,10.9
1224.51,-937.19,10.9
1224.52,-937.26,10.9
1224.53,-937.33,10.9
1224.54,-937.41,10.9
1224.55,-937.48,10.9
1224.56,-937.55,10.9
1224.57,-937.62,10.9
1224.58,-937.69,10.9
1224.59,-937.76,10.9
1224.6,-937.83,10.9
1224.61,-937.9,10.9
1224.62,-937.97,10.9
1224.63,-938.04,10.9
1224.64,-938.11,10.9
1224.65,-938.18,10.9
1224.66,-938.25,10.9
1224.67,-938.32,10.9
1224.68,-938.39,10.9
1224.69,-938.46,10.9
1224.7,-938.53,10.9
1224.71,-938.6,10.9
1224.72,-938.67,10.9
1224.73,-938.74,10.9
1224.74,-938.81,10.9
1224.75,-938.88,10.9
1224.76,-938.95,10.9
1224.77,-939.03,10.9
1224.78,-939.1,10.9
1224.79,-939.17,10.9
1224.8,-939.24,10.9
1224.81,-939.31,10.9
1224.82,-939.38,10.9
1224.83,-939.45,10.9
1224.84,-939.52,10.9
1224.85,-939.59,10.9
1224.86,-939.66,10.9
1224.87,-939.73,10.9
1224.88,-939.8,10.9
1224.89,-939.87,10.9
1224.9,-939.94,10.9
1224.91,-940.01,10.9
1224.92,-940.08,10.9
1224.93,-940.16,10.9
1224.94,-940.23,10.9
1224.95,-940.3,10.9
1224.96,-940.37,10.9
1224.97,-940.44,10.9
1224.98,-940.51,10.9
1224.99,-940.58,10.9
1225,-940.65,10.9
1225.01,-940.72,10.9
1225.02,-940.79,10.9
1225.03,-940.86,10.9
1225.04,-940.93,10.9
1225.05,-941,10.9
1225.06,-941.08,10.9
1225.07,-941.15,10.9
1225.08,-941.22,10.9
1225.09,-941.29,10.9
1225.1,-941.36,10.9
1225.11,-941.43,10.9
1225.12,-941.5,10.9
1225.13,-941.57,10.9
1225.14,-941.64,10.9
1225.15,-941.71,10.9
1225.16,-941.78,10.9
1225.17,-941.85,10.9
1225.18,-941.93,10.9
1225.19,-942,10.9
1225.2,-942.07,10.9
1225.21,-942.14,10.9
1225.22,-942.21,10.9
1225.23,-942.28,10.9
1225.24,-942.35,10.9
1225.25,-942.42,10.9
1225.26,-942.49,10.9
1225.27,-942.56,10.9
1225.28,-942.64,10.9
1225.29,-942.71,10.9
1225.3,-942.78,10.9
1225.31,-942.85,10.9
1225.32,-942.92,10.9
1225.33,-942.99,10.9
1225.34,-943.06,10.9
1225.35,-943.13,10.91
1225.36,-943.2,10.91
1225.37,-943.28,10.91
1225.38,-943.35,10.91
1225.39,-943.42,10.91
1225.4,-943.49,10.91
1225.41,-943.56,10.91
1225.42,-943.63,10.91
1225.43,-943.7,10.91
1225.44,-943.77,10.91
1225.45,-943.85,10.91
1225.46,-943.92,10.91
1225.47,-943.99,10.91
1225.48,-944.06,10.91
1225.49,-944.13,10.91
1225.5,-944.2,10.91
1225.51,-944.27,10.91
1225.52,-944.34,10.91
1225.53,-944.42,10.91
1225.54,-944.49,10.91
1225.55,-944.56,10.91
1225.56,-944.63,10.91
1225.57,-944.7,10.91
1225.58,-944.77,10.91
1225.59,-944.84,10.91
1225.6,-944.92,10.91
1225.61,-944.99,10.91
1225.62,-945.06,10.91
1225.63,-945.13,10.91
1225.64,-945.2,10.91
1225.65,-945.27,10.91
1225.66,-945.34,10.91
1225.67,-945.42,10.91
1225.68,-945.49,10.91
1225.69,-945.56,10.91
1225.7,-945.63,10.91
1225.71,-945.7,10.91
1225.72,-945.77,10.91
1225.73,-945.84,10.91
1225.74,-945.92,10.91
1225.75,-945.99,10.91
1225.76,-946.06,10.91
1225.77,-946.13,10.91
1225.78,-946.2,10.91
1225.79,-946.27,10.91
1225.8,-946.35,10.91
1225.81,-946.42,10.91
1225.82,-946.49,10.91
1225.83,-946.56,10.91
1225.84,-946.63,10.91
1225.85,-946.7,10.91
1225.86,-946.77,10.91
1225.87,-946.85,10.91
1225.88,-946.92,10.91
1225.89,-946.99,10.91
1225.9,-947.06,10.91
1225.91,-947.13,10.91
1225.92,-947.21,10.91
1225.93,-947.28,10.91
1225.94,-947.35,10.91
1225.95,-947.42,10.91
1225.96,-947.49,10.91
1225.97,-947.56,10.91
1225.98,-947.64,10.91
1225.99,-947.71,10.91
1226,-947.78,10.91
1226.01,-947.85,10.91
1226.02,-947.92,10.91
1226.03,-947.99,10.91
1226.04,-948.07,10.91
1226.05,-948.14,10.91
1226.06,-948.21,10.91
1226.07,-948.28,10.91
1226.08,-948.35,10.91
1226.09,-948.43,10.91
1226.1,-948.5,10.91
1226.11,-948.57,10.91
1226.12,-948.64,10.91
1226.13,-948.71,10.91
1226.14,-948.79,10.91
1226.15,-948.86,10.91
1226.16,-948.93,10.91
1226.17,-949,10.91
1226.18,-949.07,10.91
1226.19,-949.15,10.91
1226.2,-949.22,10.91
1226.21,-949.29,10.91
1226.22,-949.36,10.91
1226.23,-949.43,10.91
1226.24,-949.51,10.91
1226.25,-949.58,10.91
1226.26,-949.65,10.91
1226.27,-949.72,10.91
1226.28,-949.79,10.91
1226.29,-949.87,10.91
1226.3,-949.94,10.91
1226.31,-950.01,10.91
1226.32,-950.08,10.91
1226.33,-950.15,10.91
1226.34,-950.23,10.91
1226.35,-950.3,10.91
1226.36,-950.37,10.91
1226.37,-950.44,10.91
1226.38,-950.52,10.91
1226.39,-950.59,10.91
1226.4,-950.66,10.91
1226.41,-950.73,10.91
1226.42,-950.8,10.91
1226.43,-950.88,10.91
1226.44,-950.95,10.91
1226.45,-951.02,10.91
1226.46,-951.09,10.91
1226.47,-951.17,10.91
1226.48,-951.24,10.91
1226.49,-951.31,10.91
1226.5,-951.38,10.91
1226.51,-951.45,10.91
1226.52,-951.53,10.91
1226.53,-951.6,10.91
1226.54,-951.67,10.91
1226.55,-951.74,10.91
1226.56,-951.82,10.91
1226.57,-951.89,10.91
1226.58,-951.96,10.91
1226.59,-952.03,10.91
1226.6,-952.11,10.91
1226.61,-952.18,10.92
1226.62,-952.25,10.92
1226.63,-952.32,10.92
1226.64,-952.4,10.92
1226.65,-952.47,10.92
1226.66,-952.54,10.92
1226.67,-952.61,10.92
1226.68,-952.69,10.92
1226.69,-952.76,10.92
1226.7,-952.83,10.92
1226.71,-952.9,10.92
1226.72,-952.98,10.92
1226.73,-953.05,10.92
1226.74,-953.12,10.92
1226.75,-953.19,10.92
1226.76,-953.27,10.92
1226.77,-953.34,10.92
1226.78,-953.41,10.92
1226.79,-953.48,10.92
1226.8,-953.56,10.92
1226.81,-953.63,10.92
1226.82,-953.7,10.92
1226.83,-953.78,10.92
1226.84,-953.85,10.92
1226.85,-953.92,10.92
1226.86,-953.99,10.92
1226.87,-954.07,10.92
1226.88,-954.14,10.92
1226.89,-954.21,10.92
1226.9,-954.28,10.92
1226.91,-954.36,10.92
1226.92,-954.43,10.92
1226.93,-954.5,10.92
1226.94,-954.58,10.92
1226.95,-954.65,10.92
1226.96,-954.72,10.92
1226.97,-954.79,10.92
1226.98,-954.87,10.92
1226.99,-954.94,10.92
1227,-955.01,10.92
1227.01,-955.09,10.92
1227.02,-955.16,10.92
1227.03,-955.23,10.92
1227.04,-955.3,10.92
1227.05,-955.38,10.92
1227.06,-955.45,10.92
1227.07,-955.52,10.92
1227.08,-955.6,10.92
1227.09,-955.67,10.92
1227.1,-955.74,10.92
1227.11,-955.81,10.92
1227.12,-955.89,10.92
1227.13,-955.96,10.92
1227.14,-956.03,10.92
1227.15,-956.11,10.92
1227.16,-956.18,10.92
1227.17,-956.25,10.92
1227.18,-956.33,10.92
1227.19,-956.4,10.92
1227.2,-956.47,10.92
1227.21,-956.54,10.92
1227.22,-956.62,10.92
1227.23,-956.69,10.92
1227.24,-956.76,10.92
1227.25,-956.84,10.92
1227.26,-956.91,10.92
1227.27,-956.98,10.92
1227.28,-957.06,10.92
1227.29,-957.13,10.92
1227.3,-957.2,10.92
1227.31,-957.28,10.92
1227.32,-957.35,10.92
1227.33,-957.42,10.92
1227.34,-957.5,10.92
1227.35,-957.57,10.92
1227.36,-957.64,10.92
1227.37,-957.72,10.92
1227.38,-957.79,10.92
1227.39,-957.86,10.92
1227.4,-957.94,10.92
1227.41,-958.01,10.92
1227.42,-958.08,10.92
1227.43,-958.16,10.92
1227.44,-958.23,10.92
1227.45,-958.3,10.92
1227.46,-958.38,10.92
1227.47,-958.45,10.92
1227.48,-958.52,10.92
1227.49,-958.6,10.92
1227.5,-958.67,10.92
1227.51,-958.74,10.92
1227.52,-958.82,10.92
1227.53,-958.89,10.92
1227.54,-958.96,10.92
1227.55,-959.04,10.92
1227.56,-959.11,10.92
1227.57,-959.18,10.92
1227.58,-959.26,10.92
1227.59,-959.33,10.92
1227.6,-959.4,10.92
1227.61,-959.48,10.92
1227.62,-959.55,10.92
1227.63,-959.62,10.92
1227.64,-959.7,10.92
1227.65,-959.77,10.92
1227.66,-959.84,10.92
1227.67,-959.92,10.92
1227.68,-959.99,10.92
1227.69,-960.07,10.92
1227.7,-960.14,10.92
1227.71,-960.21,10.92
1227.72,-960.29,10.92
1227.73,-960.36,10.92
1227.74,-960.43,10.92
1227.75,-960.51,10.92
1227.76,-960.58,10.92
1227.77,-960.65,10.92
1227.78,-960.73,10.92
1227.79,-960.8,10.92
1227.8,-960.88,10.92
1227.81,-960.95,10.93
1227.82,-961.02,10.93
1227.83,-961.1,10.93
1227.84,-961.17,10.93
1227.85,-961.24,10.93
1227.86,-961.32,10.93
1227.87,-961.39,10.93
1227.88,-961.47,10.93
1227.89,-961.54,10.93
1227.9,-961.61,10.93
1227.91,-961.69,10.93
1227.92,-961.76,10.93
1227.93,-961.83,10.93
1227.94,-961.91,10.93
1227.95,-961.98,10.93
1227.96,-962.06,10.93
1227.97,-962.13,10.93
1227.98,-962.2,10.93
1227.99,-962.28,10.93
1228,-962.35,10.93
1228.01,-962.43,10.93
1228.02,-962.5,10.93
1228.03,-962.57,10.93
1228.04,-962.65,10.93
1228.05,-962.72,10.93
1228.06,-962.8,10.93
1228.07,-962.87,10.93
1228.08,-962.94,10.93
1228.09,-963.02,10.93
1228.1,-963.09,10.93
1228.11,-963.17,10.93
1228.12,-963.24,10.93
1228.13,-963.31,10.93
1228.14,-963.39,10.93
1228.15,-963.46,10.93
1228.16,-963.54,10.93
1228.17,-963.61,10.93
1228.18,-963.68,10.93
1228.19,-963.76,10.93
1228.2,-963.83,10.93
1228.21,-963.91,10.93
1228.22,-963.98,10.93
1228.23,-964.06,10.93
1228.24,-964.13,10.93
1228.25,-964.2,10.93
1228.26,-964.28,10.93
1228.27,-964.35,10.93
1228.28,-964.43,10.93
1228.29,-964.5,10.93
1228.3,-964.57,10.93
1228.31,-964.65,10.93
1228.32,-964.72,10.93
1228.33,-964.8,10.93
1228.34,-964.87,10.93
1228.35,-964.95,10.93
1228.36,-965.02,10.93
1228.37,-965.1,10.93
1228.38,-965.17,10.93
1228.39,-965.24,10.93
1228.4,-965.32,10.93
1228.41,-965.39,10.93
1228.42,-965.47,10.93
1228.43,-965.54,10.93
1228.44,-965.62,10.93
1228.45,-965.69,10.93
1228.46,-965.76,10.93
1228.47,-965.84,10.93
1228.48,-965.91,10.93
1228.49,-965.99,10.93
1228.5,-966.06,10.93
1228.51,-966.14,10.93
1228.52,-966.21,10.93
1228.53,-966.29,10.93
1228.54,-966.36,10.93
1228.55,-966.43,10.93
1228.56,-966.51,10.93
1228.57,-966.58,10.93
1228.58,-966.66,10.93
1228.59,-966.73,10.93
1228.6,-966.81,10.93
1228.61,-966.88,10.93
1228.62,-966.96,10.93
1228.63,-967.03,10.93
1228.64,-967.11,10.93
1228.65,-967.18,10.93
1228.66,-967.26,10.93
1228.67,-967.33,10.93
1228.68,-967.4,10.93
1228.69,-967.48,10.93
1228.7,-967.55,10.93
1228.71,-967.63,10.93
1228.72,-967.7,10.93
1228.73,-967.78,10.93
1228.74,-967.85,10.93
1228.75,-967.93,10.93
1228.76,-968,10.93
1228.77,-968.08,10.93
1228.78,-968.15,10.93
1228.79,-968.23,10.93
1228.8,-968.3,10.93
1228.81,-968.38,10.93
1228.82,-968.45,10.93
1228.83,-968.53,10.93
1228.84,-968.6,10.93
1228.85,-968.68,10.93
1228.86,-968.75,10.93
1228.87,-968.83,10.93
1228.88,-968.9,10.93
1228.89,-968.98,10.93
1228.9,-969.05,10.93
1228.91,-969.13,10.93
1228.92,-969.2,10.93
1228.93,-969.28,10.93
1228.94,-969.35,10.94
1228.95,-969.43,10.94
1228.96,-969.5,10.94
1228.97,-969.58,10.94
1228.98,-969.65,10.94
1228.99,-969.73,10.94
1229,-969.8,10.94
1229.01,-969.88,10.94
1229.02,-969.95,10.94
1229.03,-970.03,10.94
1229.04,-970.1,10.94
1229.05,-970.18,10.94
1229.06,-970.25,10.94
1229.07,-970.33,10.94
1229.08,-970.4,10.94
1229.09,-970.48,10.94
1229.1,-970.55,10.94
1229.11,-970.63,10.94
1229.12,-970.7,10.94
1229.13,-970.78,10.94
1229.14,-970.85,10.94
1229.15,-970.93,10.94
1229.16,-971,10.94
1229.17,-971.08,10.94
1229.18,-971.15,10.94
1229.19,-971.23,10.94
1229.2,-971.3,10.94
1229.21,-971.38,10.94
1229.22,-971.45,10.94
1229.23,-971.53,10.94
1229.24,-971.6,10.94
1229.25,-971.68,10.94
1229.26,-971.76,10.94
1229.27,-971.83,10.94
1229.28,-971.91,10.94
1229.29,-971.98,10.94
1229.3,-972.06,10.94
1229.31,-972.13,10.94
1229.32,-972.21,10.94
1229.33,-972.28,10.94
1229.34,-972.36,10.94
1229.35,-972.43,10.94
1229.36,-972.51,10.94
1229.37,-972.58,10.94
1229.38,-972.66,10.94
1229.39,-972.74,10.94
1229.4,-972.81,10.94
1229.41,-972.89,10.94
1229.42,-972.96,10.94
1229.43,-973.04,10.94
1229.44,-973.11,10.94
1229.45,-973.19,10.94
1229.46,-973.26,10.94
1229.47,-973.34,10.94
1229.48,-973.42,10.94
1229.49,-973.49,10.94
1229.5,-973.57,10.94
1229.51,-973.64,10.94
1229.52,-973.72,10.94
1229.53,-973.79,10.94
1229.54,-973.87,10.94
1229.55,-973.94,10.94
1229.56,-974.02,10.94
1229.57,-974.1,10.94
1229.58,-974.17,10.94
1229.59,-974.25,10.94
1229.6,-974.32,10.94
1229.61,-974.4,10.94
1229.62,-974.47,10.94
1229.63,-974.55,10.94
1229.64,-974.63,10.94
1229.65,-974.7,10.94
1229.66,-974.78,10.94
1229.67,-974.85,10.94
1229.68,-974.93,10.94
1229.69,-975,10.94
1229.7,-975.08,10.94
